text,label
"@adamvojtechano @AndrejBabis Vojtěch nechej se naočkovát a neotravuj lidi,tato vakcína je nefunkční šmejd sorry.",after
"@22_faraon @desox13 @AndrejBabis no jo, tak už i na něj došlo, něčím mu drží koule ve svěráku... kdepak, nevěřit žádné medmrdce... chtějí být na výsluní a obětují tomu vše :((",before
@adamvojtechano @AndrejBabis Od té doby co jste na ministerstvu tak to nemá úroveň totálně jste to dojebal na ministerstvo zahradnictví zpěváků tak radši mlč,before
"@DavidKubicek8 @TomasZdechovsky @AndrejBabis Není jeho podpis?🤦‍♀️ To jako vážne myslíte, ze nekdo spolkne blbou konspiraci, ze kolem prezidenta falšují jeho podpisy? Ubožácké!
Jak si myslíte, že celá jeho rodina vnímá tohle vyšilování a naznačování, že je mimo a vlastně už napůl mrtvý?🤮",after
@MihulkaS @MichalKubal @CT24zive Čtu to dobře? Babiš Andrej?,after
"@Oggypsilon @VVetvicka @SpoluKoalice Druhé kolo má Babiš naopak skoro jisté. Pokud teda nezafungují ještě jiné faktory, jakože Slovák prezidentem CZ apod.",after
"@JZdesena @AndrejBabis Ona je nedělá, oni jsou 🤣",after
"@AndrejBabis táhni už konečně do pekel, ty falešnej zmrde !!!!",before
@AndrejBabis Teď? Neměl jste konkrétně tento krok udělat před 5ti lety? ;-),before
"@PiratskaStrana @babis Napsat na ukradenou reklamní plochu volební heslo ""My nekrademe"", dokážou fakt jen Piráti (a nově i STAN). (Walter Kraft a já souhlasím).",before
"4.10. - Babiš: Pokud bych měl být v opozici, v politice bych skončil.
10.10. - Babiš: Ve Sněmovně zůstanu, i když budeme v opozici.

Tak Babiš porušil slib už den po volbách. Slušnej výkon. ",after
@Novk18 @AndrejBabis Čurák jsi možná ty Šejdristo a ještě k tomu úplně vymaštěný.,after
"@PSoused @David_Ondracka Jaká politika na něj zaklekla??
Dvakrát byl Babiš vydán sněmovnou k trestnímu stíhání dokonce i hlasy komunistů, třikrát ho policie navrhla obžalovat, nejméně dvakrát ten případ přezkoumala vrchní státní zástupkyně Bradáčová a jednou ten případ zkoumal nejvyšší st. žalobce Zeman!",before
"@AndrejBabis @Frekvence1 Za Vaší zlodějské vlády prosperovaly akorát nekale získané firmy Andreje Babiše alias estébáka Bureše.
Žádný jiný úspěch se nekonal. Pouze rozvracení této země, která ještě k tomu není Burešova.",after
"Čtu si můj oblíbený časopis @Reporter_CZ a piju čaj… Když tu náhle zjišťuji, že jsem “rozdvojená osobnost”😂, ale za tisíc korun se dozvíte, jak to ve skutečnosti je😉.
💟
Moc děkuji, že tím pomůžete kvalitní žurnalistice, kterou chtěl Andrej Babiš pohřbít.

@RCasensky 
@Musil ",after
"""Babiš otočil. Z politiky neodejdu, ani když budu v opozici, prohlásil ve svém pořadu Čau lidi.""- Jj, když po tobě jde Interpol, FBI a PČR, tak poslanecká imunita není k zahození...",after
"@MaraMinistr @PatrikNacher @AndrejBabis Jen abyste pochopil. Nechápu totiž jak vůbec někdo může jen pro to že se na někoho ukáže dělat z něj ""estébáka"" nebo donašeče když ani nemůžete vědět jestli ten co tak ukazuje nebyl sám angažován více než ten koho označuje.

Díky především Richardu Sacherovi neblahé paměti.",before
"@JanValtr1 @bratricek Realisticky.. vyhraje to Babiš. S největší pravděpodobností se proti němu nepostaví žádná silná osobnost, která je potřeba v této volbě. Žádní Vondrové, Kalouskové, Středulové nebo Nerudová ho neporazí. Tito lidé jsou pro většinu národa nevolitelní.",after
"@AlexandrMitrofa Pane Mitrofanove,zkuste tohle...za každé slovo ""Babiš"",které vyslovíte,napíšete,si udělejte na papír čárku. Tak po týdnu se na ten papír podívejte a položte si jednoduchou otázku :""Je tohle ještě normální?"" P.S. Považuji Vás za inteligentního člověka,tak,chlape,neblbněte.",after
"@Posledniskaut A ve čtvrtek Babiš řekne, že to je něsmysl a že se nic takového dělat nebude a že nechápe, kdo to navrhnul a proč.",after
"Zdá se, že Babiš zvedl v této zemi vzdělanost. 

Ale já pamatuji ze studií příspěvky na dopravu, což se dotýkalo jen části spolužáků, ale těm to pomohlo. Nějak mně to sedělo víc. ",after
"@MichalNovak168 @radablazek @BohumilVostal @CT24zive @lemondefr Ale prosím vás. Mate něco jiného než slovo Babis??? Mi už přijde, ze tady urcite procento lidi v ČR trpí schizou jménem Babis 😂😂😂😂😂",before
@AndrejBabis Babišu vymyslí si jinou pohádku ,after
"@TonyPadila1 @PatrikNacher @AndrejBabis a to vše po řebíčkovi, stanjurovi a zejména bártovi (ve vládě s o.d.s.), který to zastavil úplně a měl by za to ...",after
"U Babiše mohlo jít o daňový delikt, ale důkazy zatím chybí. (Právo 5. 10. 2021)

Jestli ANO 2011 skončí v opozici, odejdu z politiky, prezidentem být nechci. (Andrej Babiš, Frekvence 1 4. 10. 2021)

Na obrázku vidíme AB z r. 2018 ",before
Babiš is gone a Zeman opět v nemocnici WoLe #156 ,after
"Andrej Babiš používá dezinformace, šíří dezinformace | ",after
"@David_Ondracka To si uplne nemyslim. Muj tip je, ze Babis (nebo jeho poradci) jsou dost chytry na to, aby mu poradili, at se drzi zpatky, protoze z tohohle kouka strasnej pruser… Vondracek poradce nema…;-)",after
"Tak mě zablokoval další troll. Netušil, že větný stavbě českejch vět se používá interpunkce, a byl přesvědčenej, že Andrej Babiš si nemohl koupit Chateau Bigaud z nezdanenejch peněz, protože Agrofert měl přece 9Mld zisku... Na základní školy bych povinně zaved kurzy logiky..",before
"Celkem mě baví, že se všeobecně ví, že má Zeman játra v hajzlu a Babiš mu ochotně donese 77letý koňak. Oni fakt ho chtěli uchlastat 🤣🤣🤣🤣",after
"6 dní do voleb:
1. Babiš ukončil opravy dálnice D1 a lidé si dělali vtipy - jestli je nová, modernizovaná nebo rekonstruovaná Nedodělaná. Další uzavírky budou, ale až po volbách.
2. Hamáček oznámil, že ČSSD rozhodně nepropadne.
3. Spolu slíbila, že za její vlády lockdown nebude.",before
"@ODScz Mynář i Ovčáček jsou snad zaměstnanci hradu , pana Zemana, nemyslím si že Babiš mohl nějak ovlivnit jejich chování . Mě to začíná připomínat hon na čarodějnice .",after
"@petrrossan @ioannes_m @Vystrcil_Milos Kdyby měl Babiš proti Fialovi od začátku připravenou strategii, tak si s ním poradí. Ale Prchal nevěřil, že by Spolu mohlo předvést tak mohutný finish v posledním měsíci. Celá strategie AB od začátku do konce byla zničit Piráty. Tak se mu to povedlo. A je mu to úplně k hovnu…",after
"@InstitutUPR @CerminJan @AndrejBabis Možná pochopíš tu o Červené Karkulce:
Byla malá holčička, která nosila červený čepeček. Říkali jí Červená Karkulka. Jednou šla lesem s bábovkou k babičce, když v tom jí zastavil vlk... Neznáš?
No vidíš. My podobně neznáme Babišovu pohádku o očkování kvůli tomu, aby šel příkladem.",before
"@pollert11 Babiš není oovcovaný.
Viz Izrael",before
"@jindrichsidlo @cestmirstrakaty @Frekvence1 Pokud by byl Zeman funkční, Babiš by to s chutí přijal a rok by vládl bez důvěry. Pokud by to Babiš odmítl a Zeman byl funkční, klidně by vytáhl nějakého Pecinu nebo Velebu, a zase by je držel rok bez důvěry. Ale on funkční není...",after
"@alenaschillerov @AndrejBabis Už nic víc držet nemůžu, držím si peněženku před inflací a peněženky svejch děti před státním dluhem, cos tu nasekala ty tupá náno 😠",before
"@Brendy1968 @CNNPrima @AndrejBabis Zmrdů TV,.. na to už koukají jenom koblihy, extra cukrovaný,..",before
"@MichaelaUrban14 @AndrejBabis Zase stáhl gatě daleko před brodem, jako vždycky. 
Kdo se bojí, sere v síni",after
"@normalnormalni @andrejbabisjr Jen je naprostá demagogie to vytahovat teď, jakože covid a nebo to dávat do souvislosti s unosem na Krym. Agent Babiš je zmrd, ale tohle je prostě mimo... jsem na straně Andreje jr....",before
@AndrejBabis Ty jsi vyřešil pěkný kulový lháři a zloději,before
"@AnnHall95083603 @MelkusovaIvana Jednou provždy - koalice není slepenec. Babiš vládl vždy v koalicích 2-3 stran, navíc za podpory dalších dvou stran z extrémní pravice i levice. TO byl nesourodý slepenec, držený pohromadě jen kšefty a špinavými dohodami.",after
"iRozhlas: ‚Jsem připraven být v opozici.‘ Babiš řekl, že by od Zemana pověření k sestavení vlády nepřijal
Seznam: Tohle není Milošův podpis, říká muž, který zná Zemana 30 let
ČT24: S dodávkami energií končí další firmy",after
Premiér Babiš se dnes v 11.00 setkal s prezidentem Republiky Martinem Nejedlým. ...,after
Fiala: Pozváním Válka do vlády chce Babiš hodit odpovědnost na opozici ,after
"@AndrejBabis nevěšte hlavu, do dvou let tu budou předčasné volby jak sme ostatně u ODS zvyklí ;)",after
"@ToMasJedno001 @jardie666 @AndrejBabis To co se tady rozkradlo za Bureše, tedy 1. premiéra v historii ČR, který byl trestně stíhaný a navíc StBák, tady v minulosti žádná vláda nerozkradla, tak proto. A protože tady papouškujete lži Schillerové, tak možná jen přebíráte názory modly bez ověřování faktů 🤷‍♂️",after
@demoblok @michalsnobr @AndrejBabis To je jen vaše prani:) vysává ČSSD a přísahu.,before
"@ToMasJedno001 @AndrejBabis Tim vysvetlite, ze neumite pocitat a jen slepe opakujete babisovo lzi?

Premier odstoupil, to byli doby kdy jeste lidi meli nejake svedomi v politice. Pak zde probehl prezidentuv puc. A od te doby jen zadluzivani kradeze a populismus. 

Co si myslite si muzu precist u babise.",after
"@investigace_cz Prokázalo se, že Babiš ve Francii daně zaplatil, potvrdila investigativní novinářka Holcova. Takže, zatím jen mnoho povyku.",before
@pelikanekcz Já jsem se koukala na celou a Babiš mi připadal nesmyslně meloucí jako vždycky. 🤷,before
"@novotn_vclav @PatrikNacher v lednu bude Babiš řikat v jakém to tady je hrozném stavu, že kdyby vládl on, už nemáme žádné dluhy.",after
"@VacekTom @jhamacek @AndrejBabis Neřval tady náhodou nějakej debil, že jedna ministryně za ČSSD dělala celý 4 roky kulový s přehazovačkou? 🤔😂",after
@AndrejBabis Česká republika prodala své přátele za několik milionů eur. Hanba,before
@BabylonskyH @JardaEfko @KarelKrl10 @CNNPrima @AndrejBabis @P_Fiala @Vit_Rakusan Fakt byli Stan a Piráti v té době ve sněmovně?  Nemyslím si.,before
"Po 8 letech vlády @CSSD s donašečem StB @AndrejBabis ve střetu zájmů, trápí @JMalacova bydleni, shodou okolností ministryni sociálních věci, kterou nikdo nikam nevolil, ale strana dosadila.

Tak to nevymyslí ani StBákův pohůnek Hanč…",before
@AndrejBabis Opatření nefungují člověk musí čekat na očkování pomalu měsíc  a to ještě se očkuje jen 1 den v týdnu  ve středu  takže máte špatné informace,after
"Ale ten Fiala,to je prý takový slušný člověk...🤮 Ne jako Babiš... Přece...🤮🤮🤮 ",after
"💪 prvně @AndrejBabis chválím ☝️

N E U S T U P T E✌🇨🇿 ",after
"@AndrejBabis Burešova lež o lživém obvinění....! Doufám, že bude aktualizován lustrační zákon, že každý kandidát na prezidenta bude muset mít negativní lustrační osvědčení...!!!",after
"@kaffevar @perem_s @bratricek @PREZIDENTmluvci Ne, ale původně měla být Prima a pak Babiš - ten až v pondělí. No, posunulo se to, protože v patový situaci nemělo cenu na Primě vůbec vystoupit a plkat: ""Uvidíme."" No, a po pokecu s Andym jen Miloš na omlazovací kůru. Jeho lékař René Zavoral potvrdil, že plánovaná hospitalizace",after
"@vondraczech @RekonstrukceCZ To je vtip roku..., ANO má nejvíce korupčních skandálů v historii České republiky..., Babiš, Dostálová, Faltýnek, Jermanová,Stoka Brno..., ve stoce skandálů, je hnutí ANO zabředlé, až po čepici bude líp...!!!",before
"@STANcz @Vit_Rakusan @PiratIvanBartos Tak naštěstí za pár dnů jsou volby a @AndrejBabis pošleme do opozice,pěkně tam kam patří!",before
"@lukas_korbel Je to marný. Bojím se toho, jak dopadne příští prezidentská volba. Vládní koalice by už měla hledat kandidáta, na kterého estébák nic nenajde a nemá složku. Je třeba jeden silný, aby se netříštily síly a v druhém kole nebyl Babiš a Okamura. To by byla ostuda....",after
@vrchnikomisar @ProCizi @SPD_cz @volimANO @komuniste @MichalFier1 @AndrejBabis @lidovky @AndrejBabis,before
@SachJaroslav @jedlenka @AndrejBabis V pátek mají praktickou přípravu na home office 😄 To se v životě šikne...,after
"@VojtechGibis @StandaShow Přiznal Babiš už před tím, že Blatný jel na promořování nebo tam to bylo poprvé?",before
"@Vit_Rakusan @STANcz @PiratskaStrana Jsem rád, že STAN si uvědomuje, že Piráti neselhali, ale že schytali střelbu z Babišových lejnometů i za ostatní demokratické strany, a tím vydatně pomohli volebnímu výsledku. Babiš by si nepřál nic více, než abyste nyní hodili Piráty přes palubu. Tuhle radost mu nedopřejte!",after
"@petrajelinku @market_a @AndrejBabis Přesně tak, chlapy tady by potřebovali pomoci 😁👍",before
"@Radek1Radek1 @parlamentky_cz @AndrejBabis @PREZIDENTmluvci čaulidi, těžko, každý vlastenec a slušný člověk ví, že pravda a láska zvítězí nad lží, nenávistí a demencí 🙏",before
"Už vím, jak Babiš myslel své : Nejlíp je teď! - Jde o klasiku: Po nás potopa. Tak strašně utráceli a upláceli, když měli šetřit , tak dlouho se snažili tvářit, že naše země vzkvétá, až nás dostali do situace, že jimi otrávená země dlouho vzkvétat opravdu nebude.",after
"@Fbeyeee Jinými slovy @AndrejBabis říká svým voličům: vaše starosti mi jsou pod chvostem, jste mi akorát tak dobří k tomu, abych se udržel u moci. Pokud se to nepovede, trhněte si nohou, já pro vás nehnu prstem...",before
"Kdyby předseda Babiš zabil na Václaváku pět koťat, tak jeho voliči řeknou, že kočky ve městě stejně přejede auto, že je tam moc aut kvůli pirátům a dobře udělal.. 
Kdyby to samé udělal Fiala, řeknou voliči spolu, že je to kretén a vrah koťátek a vovovo vo tom to je.",before
@AndrejBabis Tak si to přečtěte celé a pak komentujte. Jestli tedy umíte číst víc než nadpis.,after
"@tvtomas @AndrejBabis je konec, je dobojováno, zítra vystupte v TV a oznamte stažení Vás a ANO z voleb, omluvte se národu za totální dehonestaci ČR ve světě. Takto problematický člověk, jako jste Vy nesmí vést suverénní prozápadní stát. Prohrál jste.",before
@TomasZdechovsky @AndrejBabis Já jsem si nevšiml doby kdy nebyl marnej ... snad jen když mu nikdo neoponoval a on vedl pouze monolog...,before
"Babiš, nebo Mynář. Někdo z nich si vymýšlí o Vondráčkově návštěvě u prezidenta ",after
"@EdaHamet @Reflex_cz BOJIM SE TOHO,ze muj verny pritel a SOUDRUH BABIS mne ZA PAR+TO ANO+ZA PAR ""HODIN"" OPUSTI NA VZDY+a ja ZUSTANU BEZ PODPORY...je pravda,ze manipuloval MNOU,kdo to ted bude DELAT?BUDE TO PRO MNE SOK,zvykat si na NOVE TVARE...mam opravdu strach...""jdu do nemocnice...""",before
"Babiš s tím vyjádřením čekal, až Zemanovi začnou chutnat buchty, čemu se divíte?",after
"@kmysicka Babiš je naopak silnější kandidát. Má za sebou podporu cca 30% svých voličů, svá média a ve druhém kole i voliče SPD a další.",after
"@antdo5 @alenaschillerov @AndrejBabis Adresná dávka= žádosti, formuláře, nárůst úředníků, další výdaje... Snížení DPH na přechodnou dobu asi vyjde levněji, protože jak znám státní správu, tak nových úředníků už bychom se nezbavili.",after
"Babiš je PENIS. Takto bych shrnul dnešní debatu na @CT24zive. A Foldyna je druhý PENIS, který lže úplně stejně jako Babiš.  #volby2021",before
Premiér Andrej Babiš se nechá přeočkovat třetí dávkou vakcíny proti covidu. ,before
@MirekTopolanek Vláda inscenoval podvod všech dob díky tomu mě Babis okradl a né jen mě ale EU další lidí stát každý zvas krade vaše práce je o nicem jen na sebe myslíte je vám jedno jak lidé budou žít je mi jedno jestly zeman zdechne,after
